"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Indus (Up to border) Basin","Lower Indus","2023-03-25","2023","03","2.084637706","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-03-26","2023","03","2.016700944","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-01","2023","03","5.782166814","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-03","2023","03","0.0882604663","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-02","2023","03","0.0687049073","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-04","2023","03","2.1072E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-05","2023","03","0.0028503326","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-06","2023","03","0.1440249482","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-07","2023","03","0.0072810548","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-08","2023","03","0.0408866813","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-09","2023","03","0.426828984","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-10","2023","03","0.0003237963","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-12","2023","03","0.2304599756","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-11","2023","03","0.0003134819","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-14","2023","03","3.6529163138","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-13","2023","03","0.1662349776","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-15","2023","03","0.1846345866","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-16","2023","03","6.9298140032","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-17","2023","03","4.0546220681","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-18","2023","03","5.136423633","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-19","2023","03","0.4389276266","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-20","2023","03","1.383678662","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-21","2023","03","3.2144305628","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-22","2023","03","0.9803742368","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-23","2023","03","1.5609927508","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-24","2023","03","0.4762100489","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-25","2023","03","12.6022246867","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-03-26","2023","03","13.417727689","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-01","2023","03","0.3626441731","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-03","2023","03","6.1604240046","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-02","2023","03","1.1902463257","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-04","2023","03","0.0506647481","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-05","2023","03","0.0020574278","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-06","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-07","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-08","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-09","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-10","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-12","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-11","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-14","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-15","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-16","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-17","2023","03","0.0090275172","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-18","2023","03","0.7804864512","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-19","2023","03","0.6424098973","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-20","2023","03","0.1062785389","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-21","2023","03","0.0528092744","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-22","2023","03","0.1924153875","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-23","2023","03","0.0071649758","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-24","2023","03","0.1011453979","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-25","2023","03","2.3924842124","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-03-26","2023","03","0.6843121489","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-01","2023","03","3.6078989102","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-03","2023","03","3.13256E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-02","2023","03","0.0006186788","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-04","2023","03","0.0003059862","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-05","2023","03","1.36686E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-06","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-07","2023","03","3.55539E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-08","2023","03","0.0002485068","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-09","2023","03","0.1707113247","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-10","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-11","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-12","2023","03","0.0002739892","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-14","2023","03","0.0003708314","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-15","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-16","2023","03","0.2660248187","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-17","2023","03","4.7716969476","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-18","2023","03","5.0978181789","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-19","2023","03","1.3907335814","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-20","2023","03","0.2544652154","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-21","2023","03","5.277803623","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-22","2023","03","0.6156843421","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-23","2023","03","0.1834324536","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-24","2023","03","3.3243222017","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-25","2023","03","0.9393993977","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-03-26","2023","03","1.1419704331","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-01","2023","03","13.7496429661","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-03","2023","03","0.0311122789","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-02","2023","03","0.9698407338","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-04","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-06","2023","03","5.45239E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-07","2023","03","0.0061159327","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-08","2023","03","0.338965443","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-09","2023","03","1.3417613809","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-10","2023","03","0.0013925067","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-12","2023","03","0.0001117066","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-11","2023","03","0.0775735189","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-14","2023","03","0.9044718342","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-13","2023","03","0.1201955626","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-15","2023","03","0.031971151","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-16","2023","03","2.9045929734","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-17","2023","03","1.808087372","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-18","2023","03","0.5468614777","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-19","2023","03","0.8090313509","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-20","2023","03","1.9150187517","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-21","2023","03","8.6669759173","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-22","2023","03","2.6656496326","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-23","2023","03","0.2401726344","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-24","2023","03","0.0168334088","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-25","2023","03","7.5954992017","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-03-26","2023","03","9.568665004","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-01","2023","03","3.4123924979","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-03","2023","03","0.7865708256","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-02","2023","03","1.2820126394","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-04","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-05","2023","03","0.0319322566","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-06","2023","03","0.0001215098","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-07","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-08","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-09","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-10","2023","03","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-12","2023","03","0.0008686778","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-11","2023","03","3.682E-7","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-14","2023","03","0.0041379629","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-13","2023","03","0.3473170932","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-15","2023","03","0.0002564155","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-16","2023","03","0.3343896802","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-17","2023","03","1.236743242","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-18","2023","03","1.7399968268","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-19","2023","03","0.5063935455","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-21","2023","03","1.2809066707","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-20","2023","03","0.8464606357","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-22","2023","03","1.1922453135","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-23","2023","03","0.1502481721","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-24","2023","03","1.0412785183","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-25","2023","03","3.5879491031","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-03-26","2023","03","2.463988411","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-01","2023","03","0.0013789625","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-03","2023","03","0.0008083142","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-02","2023","03","0.0005271825","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-04","2023","03","0.0004389737","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-06","2023","03","2.195E-7","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-07","2023","03","0.0006928407","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-08","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-10","2023","03","0.0008971667","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-09","2023","03","5.81757E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-11","2023","03","4.389E-7","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-12","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-13","2023","03","0.0003579677","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-14","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-15","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-16","2023","03","0.2283087316","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-17","2023","03","3.669653475","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-18","2023","03","7.4920041603","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-19","2023","03","3.8304115757","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-20","2023","03","0.0010362356","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-21","2023","03","1.15473E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-22","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-23","2023","03","2.07566E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-24","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-25","2023","03","0.145864022","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-03-26","2023","03","0.0001090031","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-01","2023","03","5.85332E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-03","2023","03","0.0092765042","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-02","2023","03","2.13429E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-04","2023","03","1.89004E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-05","2023","03","4.01703E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-06","2023","03","0.0035669151","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-07","2023","03","1.9051236672","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-08","2023","03","0.5254734684","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-10","2023","03","0.0016659277","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-09","2023","03","0.0462126416","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-11","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-12","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-13","2023","03","9.4647E-6","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-14","2023","03","3.10653E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-15","2023","03","0.0422647214","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-16","2023","03","0.9024326459","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-17","2023","03","2.4889733763","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-18","2023","03","0.0319799173","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-19","2023","03","0.2440934979","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-20","2023","03","0.014649926","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-21","2023","03","0.0097826375","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-22","2023","03","0.155872758","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-23","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-24","2023","03","6.11547E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-25","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-03-26","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-01","2023","03","0.0110519787","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-03","2023","03","0.0115933171","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-02","2023","03","0.0110519787","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-04","2023","03","0.0033157911","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-06","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-07","2023","03","0.0144022587","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-08","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-10","2023","03","0.0279417096","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-09","2023","03","0.0188301427","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-11","2023","03","0.0054320637","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-12","2023","03","0.010962948","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-13","2023","03","0.0011116089","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-14","2023","03","0.0024126596","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-15","2023","03","0.0071762305","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-16","2023","03","0.0052639789","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-17","2023","03","14.1034230119","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-18","2023","03","4.7353706605","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-19","2023","03","22.5667901549","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-20","2023","03","2.9485252266","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-21","2023","03","0.7421849821","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-22","2023","03","0.013498949","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-23","2023","03","0.4203693406","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-24","2023","03","1.1181782321","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-25","2023","03","1.1492953734","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-03-26","2023","03","2.7775112726","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-01","2023","03","0.0236744821","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-03","2023","03","0.0154427206","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-02","2023","03","0.0236744821","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-04","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-06","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-07","2023","03","0.0199257339","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-08","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-10","2023","03","0.0550616191","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-09","2023","03","0.033346257","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-11","2023","03","0.0090187605","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-12","2023","03","0.0231125031","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-14","2023","03","0.0051527117","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-15","2023","03","0.0149805602","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-16","2023","03","0.0134956794","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-17","2023","03","12.6231220838","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-18","2023","03","1.754249839","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-19","2023","03","5.4107934211","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-20","2023","03","0.0105930394","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-21","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-22","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-23","2023","03","0.0040269699","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-24","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-25","2023","03","0.6100997378","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-03-26","2023","03","8.0976060659","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-01","2023","03","0.0246215913","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-03","2023","03","0.0115737895","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-02","2023","03","0.0079862907","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-04","2023","03","0.0125889969","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-06","2023","03","0.0019055205","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-07","2023","03","0.0106587446","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-08","2023","03","0.0193477909","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-09","2023","03","0.012275109","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-10","2023","03","0.004039209","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-11","2023","03","0.003680957","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-12","2023","03","0.0001642515","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-13","2023","03","0.0052158819","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-14","2023","03","0.0002308483","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-15","2023","03","0.0001062743","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-16","2023","03","1.6050681377","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-17","2023","03","0.6940676075","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-18","2023","03","0.694491781","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-19","2023","03","0.1661027187","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-20","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-21","2023","03","0.0036423452","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-22","2023","03","0.0030810487","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-23","2023","03","1.65851E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-24","2023","03","1.9732E-6","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-25","2023","03","0.0074526582","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-03-26","2023","03","9.866E-7","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-01","2023","03","0.0147225626","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-03","2023","03","0.0017237245","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-02","2023","03","6.69936E-5","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-04","2023","03","0.0003541371","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-06","2023","03","0.0004401494","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-07","2023","03","0.0010321974","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-08","2023","03","0.0004678595","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-09","2023","03","0.0001134191","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-10","2023","03","0.0004971805","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-12","2023","03","5.92554E-5","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-11","2023","03","0.0017131074","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-03-14","2023","03","0.0021910282","NRSC VIC MODEL"
