"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Godavari Basin","Godavari Middle","2022-11-13","2022","11","0.0001641541","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-05","2022","11","0.0257461427","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-04","2022","11","0.0246489976","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-06","2022","11","0.0303822538","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-07","2022","11","0.0652055063","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-01","2022","11","0.0001526803","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-02","2022","11","0.1719019006","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-03","2022","11","0.1214801642","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-04","2022","11","0.4072804891","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-11","2022","11","0.0002136548","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-02","2022","11","0.0133607246","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-03","2022","11","0.0063472994","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-06","2022","11","0.0012082134","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-07","2022","11","3.56232E-5","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-09","2022","11","0.0053340949","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2022-11-13","2022","11","0.0809770938","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-02","2022","11","0.0328129906","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-03","2022","11","0.0104727272","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-05","2022","11","0.0081370252","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-04","2022","11","0.0081371259","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-07","2022","11","0.0044077581","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-08","2022","11","0.0035249104","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-09","2022","11","0.0025926684","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Pranhita and others","2022-11-13","2022","11","0.0001249284","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-02","2022","11","3.0663E-5","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-05","2022","11","9.27233E-5","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-04","2022","11","9.2093E-5","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-07","2022","11","5.32413E-5","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-08","2022","11","3.9079E-5","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-11","2022","11","0.0030158933","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Wardha","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-01","2022","11","0.0004937797","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-02","2022","11","0.0079933038","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-03","2022","11","0.0005470484","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-01","2022","11","0.0147941765","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-02","2022","11","0.6716688824","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-03","2022","11","0.394807017","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-05","2022","11","0.0020048574","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-04","2022","11","0.0028598076","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-06","2022","11","0.644807728","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-07","2022","11","0.0003804159","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-08","2022","11","0.0002695185","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-09","2022","11","0.2998132986","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-10","2022","11","5.6708409847","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-11","2022","11","0.7112822171","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-12","2022","11","0.0033479696","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-11-13","2022","11","0.0107236794","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-01","2022","11","0.5082227966","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-02","2022","11","5.4280865971","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-03","2022","11","0.1903352333","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-05","2022","11","0.0847049728","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-04","2022","11","0.021390107","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-06","2022","11","14.4517911639","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-07","2022","11","7.8979710923","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-08","2022","11","8.7066896661","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-09","2022","11","0.3364186954","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-10","2022","11","6.6890243143","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-11","2022","11","0.892209504","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-12","2022","11","0.0527031214","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-11-13","2022","11","0.0246270969","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-03","2022","11","8.13541E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-06","2022","11","0.0013374125","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-07","2022","11","0.0005815772","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-08","2022","11","0.060379659","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-09","2022","11","1.0741159291","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-10","2022","11","0.0243364012","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-11","2022","11","0.0001050655","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-11-13","2022","11","3.99E-8","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-01","2022","11","3.8932098107","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-02","2022","11","0.6659065113","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-03","2022","11","6.3741213056","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-05","2022","11","0.0552681225","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-04","2022","11","1.7642197333","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-06","2022","11","25.5238929597","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-07","2022","11","12.7126805448","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-08","2022","11","10.2306469135","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-09","2022","11","4.7153187865","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-10","2022","11","2.7541237349","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-11","2022","11","0.3763185053","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-11-13","2022","11","0.3399231993","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-01","2022","11","3.2599410775","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-02","2022","11","2.3147289924","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-03","2022","11","1.3035453129","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-05","2022","11","0.3741885923","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-04","2022","11","0.0176353973","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-06","2022","11","34.6770502547","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-07","2022","11","38.9290881735","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-08","2022","11","3.4572388956","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-09","2022","11","0.6319293205","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-10","2022","11","6.9830904536","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-11","2022","11","0.1231269237","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-12","2022","11","0.024334661","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-11-13","2022","11","0.1647909861","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-01","2022","11","3.8883156741","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-02","2022","11","0.9288498429","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-03","2022","11","4.8315141929","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-05","2022","11","0.1783009448","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-04","2022","11","1.0380279001","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-06","2022","11","35.0939426838","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-07","2022","11","53.8827790737","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-08","2022","11","30.5872012723","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-09","2022","11","0.8124216952","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-10","2022","11","3.2332324531","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-11","2022","11","0.2025312976","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-12","2022","11","0.0037411392","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-11-13","2022","11","0.3264530875","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-01","2022","11","0.0708690273","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-02","2022","11","0.7297875881","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-03","2022","11","0.3714986562","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-05","2022","11","0.0457703468","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-04","2022","11","0.0024602339","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-06","2022","11","2.5408921897","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-07","2022","11","0.0281371577","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-08","2022","11","0.3667311666","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-09","2022","11","0.1077804183","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-10","2022","11","8.1309620193","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-11","2022","11","0.5121714716","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-12","2022","11","0.0208885101","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-11-13","2022","11","0.0081717146","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-01","2022","11","0.7845857516","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-02","2022","11","0.5080098921","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-03","2022","11","0.1354561164","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-05","2022","11","0.0804749092","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-04","2022","11","0.9169837811","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-06","2022","11","5.2856529592","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-07","2022","11","21.760431361","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-08","2022","11","6.7807081022","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-09","2022","11","0.0593872818","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-10","2022","11","0.7260633817","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-11","2022","11","0.4171119819","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-12","2022","11","0.2297965371","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-11-13","2022","11","0.0198640903","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-01","2022","11","5.5202E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-03","2022","11","0.0185872238","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-04","2022","11","0.0001892788","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-06","2022","11","0.0124762682","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-07","2022","11","8.3455E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-08","2022","11","0.0473882558","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-09","2022","11","0.7382690014","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-10","2022","11","0.0367887091","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-11","2022","11","0.0003373688","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-11-13","2022","11","1.8216E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-01","2022","11","0.0021607405","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-02","2022","11","3.4283580183","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-03","2022","11","0.3972687682","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-04","2022","11","1.605E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-06","2022","11","0.1569591172","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-07","2022","11","0.0033327345","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-09","2022","11","0.6650602899","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-10","2022","11","3.5610715708","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-11","2022","11","1.3800933097","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-11-13","2022","11","0.0125290827","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-01","2022","11","0.6417342755","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-02","2022","11","1.4665657004","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-03","2022","11","0.5301984009","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-05","2022","11","0.0606759237","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-04","2022","11","0.028560724","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-06","2022","11","10.3754296873","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-07","2022","11","14.3947509259","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-08","2022","11","6.7987037294","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-09","2022","11","0.2186723846","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-10","2022","11","1.0995304464","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-11","2022","11","0.1893076017","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-12","2022","11","0.0490645125","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-11-13","2022","11","0.0263644568","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-02","2022","11","0.0091888959","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-05","2022","11","0.1397320553","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-06","2022","11","0.0001837737","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-11-13","2022","11","0.1361016182","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-02","2022","11","0.0001553233","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-04","2022","11","0.0015686403","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-05","2022","11","0.0020374425","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-09","2022","11","0.0098410149","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-11","2022","11","0.0040034482","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-11-13","2022","11","0.0218202077","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-01","2022","11","0.9147901779","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-02","2022","11","1.262033361","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-03","2022","11","0.2777915857","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-04","2022","11","0.2480658544","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-05","2022","11","1.115664221","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-06","2022","11","0.0174346612","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-09","2022","11","0.0029447306","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-10","2022","11","7.74629E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-11","2022","11","0.0092898516","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-12","2022","11","0.3969034918","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-11-13","2022","11","0.0864619499","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-01","2022","11","0.0820216437","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-02","2022","11","1.0595465006","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-03","2022","11","0.0916563595","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-04","2022","11","0.1510814757","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-05","2022","11","0.0721262906","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-06","2022","11","0.0012224952","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-11","2022","11","0.000396817","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-12","2022","11","0.0453535077","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-11-13","2022","11","0.1557956523","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-02","2022","11","0.0258181723","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-03","2022","11","0.0006486971","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-04","2022","11","7.9504E-6","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-05","2022","11","0.6249418629","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-06","2022","11","0.0072650718","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-07","2022","11","0.0001388201","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-11-09","2022","11","NA","NRSC VIC MODEL"
