"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Godavari Basin","Weinganga","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2023-02-21","2023","02","0.0249633821","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2023-02-20","2023","02","0.0020215304","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2023-02-22","2023","02","0.0009304489","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2023-02-23","2023","02","0.0002609244","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-01","2023","02","0.034159342","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-02","2023","02","0.0009968754","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-06","2023","02","0.2689811269","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-07","2023","02","2.8433096466","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-08","2023","02","0.0030236819","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-09","2023","02","0.3343647781","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-10","2023","02","6.9378296489","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-11","2023","02","4.2826755626","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-12","2023","02","1.5291100726","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-13","2023","02","0.0030280059","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-14","2023","02","0.1108870498","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-17","2023","02","0.3731172389","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-18","2023","02","0.001582223","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-19","2023","02","0.1682189595","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-20","2023","02","0.3646064678","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-21","2023","02","0.1502154988","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-22","2023","02","4.7846238955","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-23","2023","02","0.0082003955","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2023-02-24","2023","02","0.0164904013","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-01","2023","02","1.0417936166","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-02","2023","02","0.0674781342","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-03","2023","02","0.0663949331","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-04","2023","02","0.0690637851","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-05","2023","02","0.1132975291","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-06","2023","02","3.0238838314","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-07","2023","02","3.4803479651","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-08","2023","02","2.4471214635","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-09","2023","02","1.62536785","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-10","2023","02","9.2726100216","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-11","2023","02","1.475634538","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-12","2023","02","0.4718545794","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-13","2023","02","0.0066760963","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-14","2023","02","1.4538200028","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-15","2023","02","0.0169987482","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-16","2023","02","0.0002846627","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-17","2023","02","0.6196687531","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-18","2023","02","0.5809431684","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-19","2023","02","2.0716025177","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-20","2023","02","3.3905624538","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-21","2023","02","2.9795726308","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-22","2023","02","1.7532826289","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-23","2023","02","0.0191112903","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2023-02-24","2023","02","0.0127289895","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-02","2023","02","2.38549E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-04","2023","02","0.0008229656","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-06","2023","02","0.0020896248","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-07","2023","02","0.0014327883","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-09","2023","02","0.2288380514","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-10","2023","02","0.1024502541","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-11","2023","02","0.0224535121","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-12","2023","02","0.0007790402","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-14","2023","02","7.0255E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-15","2023","02","0.0002706321","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-17","2023","02","0.0001061458","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-21","2023","02","0.0103420686","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-22","2023","02","0.015509454","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-01","2023","02","0.6490481949","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-02","2023","02","0.4628099204","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-04","2023","02","0.491475029","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-03","2023","02","0.0452082273","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-05","2023","02","0.4094255168","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-06","2023","02","1.8254437921","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-07","2023","02","0.082002535","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-08","2023","02","0.0115663277","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-09","2023","02","1.2864842636","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-10","2023","02","0.6448271515","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-11","2023","02","0.7804518763","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-12","2023","02","2.1939395084","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-13","2023","02","0.4694123057","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-15","2023","02","0.4677780433","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-14","2023","02","1.3456177034","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-16","2023","02","3.2842016366","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-17","2023","02","0.8655648766","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-18","2023","02","0.0276944464","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-19","2023","02","5.5687610795","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-20","2023","02","4.8327863567","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-22","2023","02","0.0197651294","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2023-02-24","2023","02","0.3452592513","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-01","2023","02","0.6372269994","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-02","2023","02","0.0354289289","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-03","2023","02","0.2115522051","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-04","2023","02","0.0636907152","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-05","2023","02","0.133154901","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-06","2023","02","7.5275114582","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-07","2023","02","1.7880208041","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-08","2023","02","1.2427563253","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-09","2023","02","1.8538496089","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-10","2023","02","11.6842265721","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-11","2023","02","1.0603198425","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-12","2023","02","0.7282669286","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-13","2023","02","0.2220267879","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-15","2023","02","0.0154922379","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-14","2023","02","0.2678795949","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-16","2023","02","1.37382E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-17","2023","02","0.0705004944","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-18","2023","02","0.3233165619","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-19","2023","02","0.5869322948","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-20","2023","02","0.6272541655","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-21","2023","02","3.637754725","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-22","2023","02","0.3384822651","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2023-02-24","2023","02","0.1183822052","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-01","2023","02","0.7408539053","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-02","2023","02","0.6011555035","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-04","2023","02","0.074829355","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-03","2023","02","0.0138388385","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-05","2023","02","0.0772080012","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-06","2023","02","1.8822637968","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-07","2023","02","1.8663279766","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-08","2023","02","1.5114751046","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-09","2023","02","1.5577879151","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-10","2023","02","0.3356538415","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-11","2023","02","0.2033654241","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-12","2023","02","0.9232201585","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-13","2023","02","0.208625673","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-15","2023","02","0.0014968802","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-14","2023","02","0.6730557237","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-16","2023","02","1.0079874372","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-17","2023","02","0.4468358889","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-18","2023","02","0.0001872304","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-19","2023","02","0.7135478619","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-21","2023","02","0.5912106708","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-22","2023","02","0.0619270464","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-02-24","2023","02","0.0744796548","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-01","2023","02","0.0135762803","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-02","2023","02","0.0090420509","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-03","2023","02","0.0204438367","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-04","2023","02","6.6639E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-06","2023","02","0.6937218305","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-07","2023","02","0.4318300165","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-08","2023","02","6.38561E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-09","2023","02","0.1070057427","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-10","2023","02","5.1760425212","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-11","2023","02","0.3314341702","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-12","2023","02","0.3974033899","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-13","2023","02","0.0059625105","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-14","2023","02","0.1671631341","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-16","2023","02","0.0019157226","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-17","2023","02","0.7188737839","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-18","2023","02","0.0245190963","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-19","2023","02","0.222811342","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-20","2023","02","0.4135523951","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-21","2023","02","0.1934692084","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-22","2023","02","4.7388292296","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-23","2023","02","0.0081331505","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-02-24","2023","02","0.0314571643","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-02","2023","02","0.1748134442","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-03","2023","02","0.005476324","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-04","2023","02","0.0484991177","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-05","2023","02","0.0379762551","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-06","2023","02","0.3740960439","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-07","2023","02","0.0796406532","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-09","2023","02","0.0326834787","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-10","2023","02","0.243148598","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-11","2023","02","0.0317156701","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-12","2023","02","0.4119395386","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-13","2023","02","0.2071605277","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-15","2023","02","0.3715004832","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-14","2023","02","0.1511492496","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-16","2023","02","0.0024103206","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-21","2023","02","0.0016228468","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-22","2023","02","0.0929776444","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-23","2023","02","4.5525E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-02-24","2023","02","0.0014215513","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-06","2023","02","0.0174072217","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-07","2023","02","0.0031934202","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-09","2023","02","0.1311072823","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-10","2023","02","0.1915106151","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-11","2023","02","0.0031695332","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-12","2023","02","0.0001246018","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-14","2023","02","0.0301952789","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-15","2023","02","2.69187E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-17","2023","02","8.1412E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-18","2023","02","0.0001077059","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-19","2023","02","0.000122554","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-21","2023","02","0.0030605756","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-22","2023","02","0.128502968","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-01","2023","02","0.4871444757","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-02","2023","02","0.1075182169","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-03","2023","02","0.0496294278","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-06","2023","02","0.0733862277","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-07","2023","02","0.5459333094","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-08","2023","02","0.0254376863","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-09","2023","02","0.2009876419","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-10","2023","02","12.2061480519","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-11","2023","02","4.5128403243","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-12","2023","02","0.4986099623","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-13","2023","02","0.0695013493","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-14","2023","02","0.1899818405","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-17","2023","02","0.0007392404","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-19","2023","02","0.0631389523","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-20","2023","02","1.1755455905","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-21","2023","02","4.6536346605","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-22","2023","02","5.9685326083","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-23","2023","02","0.1851251068","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-02-24","2023","02","0.0059016753","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-01","2023","02","0.045918327","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-02","2023","02","0.1321912509","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-03","2023","02","0.1167351272","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-04","2023","02","0.0444914663","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-05","2023","02","0.0049593682","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-06","2023","02","0.6053999069","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-07","2023","02","1.4836154547","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-08","2023","02","1.7853865445","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-09","2023","02","0.7669878447","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-10","2023","02","2.3476866123","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-11","2023","02","0.2119598327","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-12","2023","02","0.1802339196","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-13","2023","02","0.2096111405","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-15","2023","02","0.0042991235","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-14","2023","02","0.7460394984","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-17","2023","02","0.0387514212","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-18","2023","02","0.0277214725","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-19","2023","02","0.1012904854","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-20","2023","02","0.8324218905","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-21","2023","02","0.8646947979","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-22","2023","02","0.2456676229","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-02-23","2023","02","0.0129165041","NRSC VIC MODEL"
